step,time,action,vETH,vNFT,fees,userid,oracle_price
41829983,1669624357,swap,1.2,0.0,0.003,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,65.65349156984783
41837349,1669626580,swap,0.0505,0.0,0.003,0x15fab1cc5262d69853b1196f74d38c7fc96fc6d7,65.65349156984783
41840599,1669627553,swap,5.0,0.0,0.001,0x327b9dee1830f8201efa751fd96f7b1ad0b300a1,65.96937003758941
41841898,1669627944,swap,0.0,0.0031405533666489,0.002999999999999997,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,65.96937003758941
41842258,1669628051,swap,0.2483195,0.0,0.001,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,65.96937003758941
41842819,1669628234,swap,0.9694755,0.0,0.001,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,65.96937003758941
41850413,1669630700,swap,0.002991,0.0,0.000999999999999999,0xe47d1f38fa1d891be3dbba8579785b1b106f5461,65.96937003758941
41851946,1669631208,swap,0.149254,0.0,0.001,0x0a3b67b88adf575654e071cf9c3e8065fc365967,65.96937003758941
41852373,1669631359,swap,2e-05,0.0,0.001,0x2b019f4a1451ce83508ad841104c227c57eb95c2,65.96937003758941
41855696,1669632478,swap,0.0,0.0019476380513468,0.01,0x95e1aa85b73202e8f511cf1aca6414aaf3abfbeb,65.96937003758941
41856850,1669632852,swap,0.0,1.5686684423628e-05,0.0029999999999991587,0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b,65.96937003758941
41859906,1669633799,swap,0.0,0.0001558133013354,0.01,0x63fb72ff2ed658d053399b6e15d044cd8ff2838d,65.96937003758941
41861318,1669634216,swap,70.0,0.0,0.003,0x26176bea6e597d234e064cc631c79501461b8b9d,65.96937003758941
41861519,1669634277,swap,0.0,0.0779649688509863,0.003,0x327b9dee1830f8201efa751fd96f7b1ad0b300a1,65.96937003758941
41864961,0,set_liquidity,7967.214399,122.4529471,0.0,admin,65.96937003758941
41873608,1669637837,swap,0.0475212,0.0,0.003,0xcb3ca5abfc40539ef0d1747443ae0ad8114111a1,65.96937003758941
41873959,1669637945,swap,0.079,0.0,0.003,0xc8a44e444e7dac7744bf2fa35256f7300e9c04fb,65.96937003758941
41878944,1669639389,swap,0.0,0.0084535984556493,0.003,0xbe14d4460f4ac2a2d17010e0544ae33ef581e2e4,65.96937003758941
41879028,1669639412,swap,0.0,0.0107608135764764,0.003,0xd4efa01df2a38837bf344a9e3255ddb635c4fb2a,65.96937003758941
41879141,1669639442,swap,1.25,0.0,0.003,0xd138a2386ffd3b0a1a8f20db83760a7aefcd07c6,65.96937003758941
41879448,1669639527,swap,0.0,0.000713008272962,0.003,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,65.96937003758941
41880133,1669639729,swap,0.0,0.0234117733942635,0.0029999999999999988,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,65.96937003758941
41880876,1669639934,swap,0.1008953,0.0,0.003,0xe3e3166ce6b86d723de542724aad35c5036bbda7,65.96937003758941
41881477,1669640109,swap,0.0,0.008116387169765,0.003,0x5e37b7e461beace6f0049ee50f86aac66ec78344,65.96937003758941
41888752,1669642185,swap,0.0,0.0003075372296111,0.003,0xfddd8e89dfb65fe2da8e907939a281135ef3802d,65.96937003758941
41889266,1669642329,swap,2.5,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,65.96937003758941
41889447,1669642387,swap,0.0,0.0007843329658701,0.002999999999999991,0xa3017bb12fe3c0591e5c93011e988ca4b45aa1b4,65.96937003758941
41895068,1669644053,swap,0.0,0.0004707740945663,0.0029999999999999723,0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,65.96937003758941
41896057,1669644342,swap,0.0,0.0023051784887316,0.003,0x8c5fc43ad00cc53e11f61bece329ddc5e3ea0929,65.96937003758941
41898801,1669645157,swap,40.0,0.0,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,65.96937003758941
41899708,1669645428,swap,0.0,0.0391331441965933,0.003,0xc7d155feaa493d3a5037299bdf15624126931a77,65.96937003758941
41900489,1669645654,swap,0.0,0.1063376300368191,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,65.96937003758941
41900631,1669645689,swap,0.0010967,0.0,0.003,0xf6a1703eaa651cd763d707ffb2d142132bc4edbe,65.96937003758941
41900763,1669645727,swap,0.0,0.1299682144894456,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,65.96937003758941
41902033,1669646084,swap,0.0,0.0187240683785682,0.003,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,65.96937003758941
41902694,1669646263,swap,0.25,0.0,0.003,0xb27098da73c02b90e83d4f7dd8ca8444f6a497b8,65.96937003758941
41905457,1669647055,swap,0.5043995487698298,0.0,0.0029999999999999988,0x5e37b7e461beace6f0049ee50f86aac66ec78344,65.96937003758941
41907402,1669647628,swap,0.5530793312963195,0.0,0.0029999999999999988,0xbe14d4460f4ac2a2d17010e0544ae33ef581e2e4,65.96937003758941
41907600,1669647687,swap,0.0,0.0192144120321258,0.003,0xd138a2386ffd3b0a1a8f20db83760a7aefcd07c6,65.96937003758941
41907663,1669647712,swap,0.7039188401836858,0.0,0.0029999999999999988,0xd4efa01df2a38837bf344a9e3255ddb635c4fb2a,65.96937003758941
41911561,1669648975,swap,0.1250707970494611,0.0,0.002999999999999996,0x83f68939de5b679299de9d72b40a6e4688b6c587,65.96937003758941
41915374,1669650133,swap,1.0,0.0,0.003,0x1c4e90fc8bdade442aed58f8011db5a17a2e7199,65.96937003758941
41916640,1669650545,swap,0.4106669256578004,0.0,0.0029999999999999988,0x38daea6f17e4308b0da9647db9ca6d84a3a7e195,65.96937003758941
41917442,1669650800,swap,0.0,0.0393239543844035,0.003,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,65.96937003758941
41920019,1669651582,swap,0.0,0.0003912267385242,0.002999999999999965,0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,65.96937003758941
41920526,1669651731,swap,0.0,0.0003822444218459,0.003,0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,65.96937003758941
41920971,1669651877,swap,0.0,0.019514027641009,0.003,0x44990d2baebc1917796ac59097bc089a417582ec,65.96937003758941
41921408,1669652026,swap,0.0,4.1936978220204e-05,0.0029999999999998513,0x29e773a798730070b341dc09e58d224fa3a55eb2,65.96937003758941
41921829,1669652157,swap,0.02,0.0,0.003,0x29e773a798730070b341dc09e58d224fa3a55eb2,65.96937003758941
41922374,1669652310,swap,0.0,0.0023255481313444,0.003,0x0a3b67b88adf575654e071cf9c3e8065fc365967,65.96937003758941
41922378,1669652311,swap,0.000997,0.0,0.003,0xfac764f39866e52465cf3d1fe8a959a3a9fc6d27,65.96937003758941
41925151,1669653112,swap,9.95,0.0,0.003,0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,65.96937003758941
41927528,1669653821,swap,1.3,0.0,0.003,0x99799dbb5a66b2ed2499524a741ab7911236db1c,65.96937003758941
41929279,1669654339,swap,0.5,0.0,0.003,0xf6aa21404f079e8b8e142e91fd408a86713dc087,65.96937003758941
41930178,1669654599,swap,1.25,0.0,0.003,0x44990d2baebc1917796ac59097bc089a417582ec,65.96937003758941
41940516,1669657592,swap,0.15,0.0,0.003,0xdb064f4834d623c47ff6cc4c5cfc5beadb38413a,65.96937003758941
41944992,1669658850,swap,0.0,0.0393239543844035,0.003,0x30c0994b0b454ff3ba1606bce6e67d54701b24d7,65.96937003758941
41950516,1669660411,swap,10.0,0.0,0.003,0x846976adde6f17afd4590312781dca81455c21d8,65.96937003758941
41951258,1669660633,swap,0.311,0.0,0.003,0x5c7ca6a93a46ae786d99d91ed423a91d6fa13879,65.96937003758941
41951378,1669660666,swap,0.0,0.0047322203370755,0.002999999999999997,0x5c7ca6a93a46ae786d99d91ed423a91d6fa13879,65.96937003758941
41954239,1669661542,swap,0.02,0.0,0.003,0x6f20e07de1750850111e6211bc123fecdb8d3fc5,65.96937003758941
41956825,1669662287,swap,0.1,0.0,0.003,0xde055950ccaaf115c8d76b33e6503ee403875ccb,65.96937003758941
41963698,1669664322,swap,0.0,0.0076256353168112,0.0029999999999999983,0xf6aa21404f079e8b8e142e91fd408a86713dc087,65.96937003758941
41964171,1669664468,swap,0.0,0.1523576129446006,0.0029999999999999988,0x846976adde6f17afd4590312781dca81455c21d8,65.96937003758941
41982093,1669669921,swap,0.0,0.0002288443785516,0.003,0x59c37e94da9747052d4c051d1832bab10d4af2b5,65.96937003758941
41992722,1669673056,swap,0.0,0.1529137804257056,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,65.96937003758941
42000503,1669675459,swap,0.4082650719773587,0.0,0.002999999999999997,0xa6ee8ded46c173e43f84f02cdfc95cfcb2b12a2a,65.96937003758941
42001384,1669675773,swap,0.0,0.009176504335551,0.003,0xa6ee8ded46c173e43f84f02cdfc95cfcb2b12a2a,65.96937003758941
42001602,1669675853,swap,0.5,0.0,0.003,0xa6ee8ded46c173e43f84f02cdfc95cfcb2b12a2a,65.96937003758941
42019135,1669682846,swap,0.0,0.0005735054900766,0.003,0x5767795b4efbf06a40cb36181ac08f47cdb0fcec,65.96937003758941
42024223,1669684878,swap,0.27833,0.0,0.003,0xd8423419b17449bad738dbeb9e5967362de1e363,65.96937003758941
42027602,1669686269,swap,0.0009973,0.0,0.003,0xbe51437cab7360182ac04f64189ce28f6d69f355,65.96937003758941
42028875,1669686756,swap,0.0653916092724233,0.0,0.0029999999999999983,0x398625016bca21f01cf193ff0439dacc4161eb4e,65.96937003758941
42028985,1669686799,swap,0.0,0.0007846166099979,0.0029999999999999823,0xb344e7a081cf19524b569b9365e7e1db3edcbd54,65.96937003758941
42032581,1669688142,swap,0.0,3.0584863562351e-05,0.003,0x73a45e91658998a6b00d207723bea20d304b064a,65.96937003758941
42032831,1669688231,swap,0.002,0.0,0.003,0x73a45e91658998a6b00d207723bea20d304b064a,65.96937003758941
42033685,1669688529,swap,0.06,0.0,0.003,0x9baf7c109c2da569730ae8904385665509e7e3b9,65.96937003758941
42040211,1669690872,swap,0.0,7.6231655620225e-05,0.003,0x06b2d84b6ac9d5fe319a77b9132d34b30276e6c5,65.96937003758941
42040947,1669691117,swap,0.0099402,0.0,0.003,0x312e80bb497f5a399e01208c47360b531e34910b,65.96937003758941
42054029,1669695646,swap,0.15,0.0,0.003,0x6b630858d23a9d040aef6b712a90cc0e09c726dd,65.96937003758941
42058434,1669697101,swap,0.02,0.0,0.003,0x29f731573b3acbd22a7c6023d9e3cc8ec758de42,65.96937003758941
42058915,1669697261,swap,0.0,0.0001529154744812,0.003,0xed9f5c9b797cdd09fb0df10092b073625de92ad9,65.96937003758941
42058949,1669697275,swap,0.01,0.0,0.003,0x420fc858103a9803c6681a1179b524347b16d2c3,65.96937003758941
42072730,1669702054,swap,0.0420888,0.0,0.003,0x528bdb07e14e0d7dd641524393aa1f4f815c2e0c,65.96937003758941
42093563,1669708514,swap,0.045,0.0,0.003,0x6a26810b6eeed68067d9f63734ba9c7dea750ca5,64.9417899163111
42096038,1669709258,swap,0.0,0.0650221747390303,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,64.59206683871915
42099566,1669710279,swap,0.0,0.0957467075979245,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,64.59206683871915
42104486,1669711676,swap,0.0,0.0375736558686823,0.003,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,64.59206683871915
42113465,1669714166,swap,0.0,0.0383642711628437,0.003,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,64.55978049184955
42119191,1669715803,swap,0.02,0.0,0.003,0x8179c42ddb788e51128f2f6672b5466458291e05,64.55978049184955
42122626,1669716744,swap,0.0,0.0042565058700045,0.002999999999999997,0xd8423419b17449bad738dbeb9e5967362de1e363,64.55978049184955
42133650,1669719858,swap,0.046445747271939,0.0,0.002999999999999995,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,64.55978049184955
42133732,1669719883,swap,0.044238,0.0,0.003,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,64.55978049184955
42133846,1669719917,swap,0.0,0.0006791084874737,0.003,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,64.55978049184955
42133919,1669719937,swap,0.0429305,0.0,0.003,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,64.55978049184955
42140280,1669721719,swap,0.0,6.9880630135591e-05,0.002999999999999965,0xe47d1f38fa1d891be3dbba8579785b1b106f5461,64.55978049184955
42144127,1669722804,swap,0.0,0.0031388633153681,0.002999999999999997,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,64.55978049184955
42144341,1669722852,swap,0.0,0.0033739652793221,0.003,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,64.55978049184955
42152253,1669725117,swap,0.0,3.0705637735e-08,0.003,0xa8541e4b65bae5a703c333970be1bb85f2658591,64.55978049184955
42154013,1669725598,swap,2.000000000003e-06,0.0,0.002999999999995499,0xa8541e4b65bae5a703c333970be1bb85f2658591,64.55978049184955
42154280,1669725671,swap,0.0,3.0616599037658e-05,0.003,0xa8541e4b65bae5a703c333970be1bb85f2658591,64.55978049184955
42160824,1669727447,swap,0.0,0.0013005440804208,0.003,0x0d7577af002de62977ae343231e2b77c606345d7,64.55978049184955
42165386,1669728692,swap,0.02,0.0,0.003,0xf7e7b884c418cd58285eb9f7c3091c96f935e101,64.55978049184955
42166455,1669728984,swap,0.0,2.1494306128e-08,0.003,0xcedc14bd289cddcbd02abdaef451e509e0b25547,64.55978049184955
42166753,1669729055,swap,1.40000000003e-06,0.0,0.0029999999999357142,0xcedc14bd289cddcbd02abdaef451e509e0b25547,64.55978049184955
42167036,1669729130,swap,0.0,1.0747153062e-08,0.003,0xcedc14bd289cddcbd02abdaef451e509e0b25547,64.55978049184955
42167569,1669729273,swap,0.0,0.0003070622864549,0.002999999999999981,0xf7e7b884c418cd58285eb9f7c3091c96f935e101,64.55978049184955
42169265,1669729737,swap,0.0,0.0917482682554234,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42169301,1669729748,swap,6.98948155227e-07,0.0,0.0029999999990256783,0xcedc14bd289cddcbd02abdaef451e509e0b25547,64.55978049184955
42169521,1669729803,swap,0.0,0.0733986146043387,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42169624,1669729831,swap,0.0,0.0733986146043387,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42170126,1669729964,swap,0.0,0.0015413254622633,0.003,0x2422f2caf7fa802b7edd3dbe916dafda87838503,64.55978049184955
42170381,1669730031,swap,0.0,0.1321175062878097,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42184959,1669733828,swap,0.0,0.0006590368394403,0.0029999999999999988,0x4aa3045f7b28163541b2e91d77e4a3ef006abca8,64.55978049184955
42186354,1669734189,swap,4.211645457175098,0.0,0.003,0x065510d9e4baf87e13d50be8d656c6cfe57ce1bf,64.55978049184955
42190233,1669735206,swap,0.0,0.002286789862835,0.0029999999999999988,0xdb064f4834d623c47ff6cc4c5cfc5beadb38413a,64.55978049184955
42192249,1669735737,swap,0.0,0.0880783375252064,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42196789,1669736931,swap,6.200740607638695,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,64.55978049184955
42198509,1669737394,swap,0.0,0.0198311147652558,0.003,0x99799dbb5a66b2ed2499524a741ab7911236db1c,64.55978049184955
42199113,1669737557,swap,0.0247662715236318,0.0,0.0029999999999999836,0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,64.55978049184955
42203078,1669738620,swap,6.25,0.0,0.003,0x4ba065b10d9f3e4960a53efa882a940fd3999a73,64.55978049184955
42206298,1669739512,swap,0.0,0.002451461054653,0.003,0x0a3b67b88adf575654e071cf9c3e8065fc365967,64.55978049184955
42207834,1669739952,swap,0.0045,0.0,0.003,0x3890c6b13de444029c30621e911f0d5b2361810b,64.55978049184955
42210034,1669740569,swap,0.0586709,0.0,0.003,0x6b579bacffea19b002271d448a62b161f754401a,64.55978049184955
42210044,1669740571,swap,0.0,0.0009807257461593,0.003,0x53fe1b209c917eeeb996720fe5418572bc0e836c,64.55978049184955
42210086,1669740583,swap,0.059641,0.0,0.003,0x42b2e881b164e4c283fb7b7e15b35cd256209133,64.55978049184955
42210440,1669740682,swap,0.1185684,0.0,0.003,0x049808d5eaa90a2665b9703d2246dded34f1eb73,64.55978049184955
42216083,1669742257,swap,0.2492522,0.0,0.003,0x8a249d31750d727e6a3a7b534255badd575aa26f,64.55978049184955
42219713,1669743269,swap,0.1590985747371315,0.0,0.002999999999999996,0x0a3b67b88adf575654e071cf9c3e8065fc365967,64.55978049184955
42219900,1669743320,swap,0.0,0.0003070096446427,0.0029999999999999884,0x8179c42ddb788e51128f2f6672b5466458291e05,64.55978049184955
42220929,1669743608,swap,0.0148521339922279,0.0,0.0029999999999999337,0x59c37e94da9747052d4c051d1832bab10d4af2b5,64.55978049184955
42224511,1669744647,swap,0.0372210852604908,0.0,0.0029999999999999836,0x5767795b4efbf06a40cb36181ac08f47cdb0fcec,64.55978049184955
42224544,1669744657,swap,0.0,0.0003058936633954,0.0029999999999999597,0x29e773a798730070b341dc09e58d224fa3a55eb2,64.55978049184955
42224790,1669744725,swap,0.15,0.0,0.003,0x5767795b4efbf06a40cb36181ac08f47cdb0fcec,64.55978049184955
42227181,1669745405,swap,0.1000385763231886,0.0,0.002999999999999991,0x2422f2caf7fa802b7edd3dbe916dafda87838503,64.55978049184955
42228301,1669745725,swap,0.0,3.7354567406182e-05,0.003,0x20313bf6f3071fae1f44e23f1aed6950030bd1db,64.55978049184955
42230335,1669746336,swap,0.0,0.0004705808471637,0.002999999999999996,0xafc68fea4556ce538a27804ae82f7e601df38bfc,64.55978049184955
42233512,1669747280,swap,0.0,1.561004121715e-06,0.0029999999999998322,0x77420e96f0e5f1dcfa8fcdd6ba6a3a9d3ad0c6c4,64.55978049184955
42243147,1669750099,swap,0.090756,0.0,0.003,0x83f68939de5b679299de9d72b40a6e4688b6c587,64.55978049184955
42244824,1669750624,swap,0.0,0.0057778575205975,0.003,0xac5cf02051fd3aa995d9b7195d679242186d2f05,64.55978049184955
42252835,1669753040,swap,0.025,0.0,0.003,0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,64.55978049184955
42254714,1669753583,swap,0.0075,0.0,0.003,0x6510b218d9d775ae2d223332f6a05aaf5c18188d,64.55978049184955
42269051,1669757946,swap,0.05,0.0,0.003,0x4d7c214185408241ee8e34efa74d340b137c249e,64.55978049184955
42305517,1669770079,swap,2e-05,0.0,0.003,0x48eeb331dd43445f320a22b69d623d661060936f,64.55978049184955
42311006,1669771886,swap,0.0,0.0030724636893402,0.003,0xa8c4e3ce1743d0f2a6c227548c982a7c40569940,64.55978049184955
42311086,1669771912,swap,0.0797607,0.0,0.003,0x33482803274c5e08661843636dcee8e9a68c7252,64.55978049184955
42311108,1669771920,swap,0.0697906,0.0,0.003,0x347bb83e4ab465c8c6b7afab3beb373410a9cae2,64.55978049184955
42316552,1669773902,swap,0.0,0.0577892591536107,0.003,0x1bd953b21a0d1ed1a6de09421d99b19372c053b7,64.55978049184955
42317251,1669774148,swap,0.0598205,0.0,0.003,0x17d60e33385700247741d8a0c2db0d4ac28130d7,64.55978049184955
42318544,1669774599,swap,0.0,0.0009225895607186,0.003,0x17d60e33385700247741d8a0c2db0d4ac28130d7,64.55978049184955
42320700,1669775277,swap,0.0,0.0618182752015542,0.003,0x94a0321182f95b4b54537a6dd78df5750df3513c,64.55978049184955
42335427,1669780480,swap,0.095,0.0,0.003,0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,64.55978049184955
42347126,1669784906,swap,2.434598938553765,0.0,0.003,0xd7454dc7b77145a8c6eacb630555d50651dcd8af,64.55978049184955
42364988,1669791035,swap,0.01,0.0,0.003,0xaf0799eea9d6380dd7bbe446a8f74dec85857a96,64.55978049184955
42375634,1669794337,swap,0.0,1.525119408469e-05,0.002999999999999809,0xbe51437cab7360182ac04f64189ce28f6d69f355,64.55978049184955
42379495,1669795494,swap,2.4873718849554622,0.0,0.0029999999999999988,0x77ab4ebc6b9ca98f8036190d410d4d890a54f36d,64.55978049184955
42391108,1669798842,swap,0.0,0.0069388498349532,0.003,0xdb064f4834d623c47ff6cc4c5cfc5beadb38413a,64.55978049184955
42398391,1669800945,swap,0.05,0.0,0.003,0x679b4172e1698579d562d1d8b4774968305b80b2,64.55978049184955
42400891,1669801669,swap,0.0,0.0007878669588371,0.003,0x15fab1cc5262d69853b1196f74d38c7fc96fc6d7,64.55978049184955
42408491,1669803864,swap,0.2188028082332333,0.0,0.003,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,64.55978049184955
42410619,1669804500,swap,0.2952432,0.0,0.003,0xce2b6cb631bf9cb7245f6b9f8b6a91ee98307dc3,64.55978049184955
42416299,1669806170,swap,0.0,0.000770406174427,0.002999999999999991,0x4d7c214185408241ee8e34efa74d340b137c249e,64.55978049184955
42416660,1669806272,swap,0.004985,0.0,0.003,0x9f917290249608f66cbf666596bf71d9d1632d9a,64.55978049184955
42416724,1669806289,swap,0.0,0.0006167520736439,0.003,0x4d7c214185408241ee8e34efa74d340b137c249e,64.55978049184955
42417607,1669806546,swap,0.001994,0.0,0.003,0x9f917290249608f66cbf666596bf71d9d1632d9a,64.55978049184955
42418286,1669806738,swap,0.0,0.2317200362879557,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42425600,1669808832,swap,0.0,0.0009408954389476,0.002999999999999987,0x51a37a5dcad4e7884ea251484e09ff9906db1035,64.55978049184955
42426674,1669809120,swap,0.0,0.0015477620193451,0.003,0x52beaf46d98a6caa234d5d6fd3870fd8a7727b74,64.55978049184955
42428130,1669809528,swap,0.045,0.0,0.003,0x51a37a5dcad4e7884ea251484e09ff9906db1035,64.55978049184955
42432736,1669810897,swap,0.0,0.0003852074440641,0.002999999999999987,0x524b7c9b4ca33ba72445dfd2d6404c81d8d1f2e3,64.55978049184955
42436463,1669812003,swap,0.0,0.00096736616062,0.003,0xdf35ab11698d61891f81126b6e391dd6e43db5bd,64.55978049184955
42436464,1669812003,swap,0.135,0.0,0.003,0x3178fc052c3cbfcd2bd2008bc9787edfd12cd6dc,64.55978049184955
42452995,1669816532,swap,0.1544975,0.0,0.003,0x0a3b67b88adf575654e071cf9c3e8065fc365967,64.55978049184955
42453236,1669816591,swap,1.6,0.0,0.003,0x037dfd569defbc08ae28001159b4c49f6d006cff,64.55978049184955
42453569,1669816678,swap,0.0,0.007735794928893,0.003,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,64.55978049184955
42453969,1669816788,swap,15.004487174946314,0.0,0.003,0xde79aaa2f54160b45ef69e1c4b8fc4c290cd5b88,64.55978049184955
42454261,1669816870,swap,0.0,0.0077076125080645,0.003,0x38aa2684781ad05d8b382bfa7c0c66fa8ebcd4f5,64.55978049184955
42456955,1669817584,swap,0.4501268277842956,0.0,0.002999999999999997,0xdb064f4834d623c47ff6cc4c5cfc5beadb38413a,64.55978049184955
42460916,1669818658,swap,0.1334487,0.0,0.003,0x9387fdd19f66865d5265b41cf3db95db243e8888,64.55978049184955
42477221,1669823029,swap,0.0,0.0003082794218341,0.003,0x03fa87ced9fdfe30a426870c6ccdea07cc28f9cf,64.55978049184955
42480646,1669823944,swap,0.006,0.0,0.003,0xadbb884cbe72c934bf54b29430d73c5e844ffcca,64.55978049184955
42484061,1669824866,swap,0.0,0.0076771468697663,0.003,0xd5102725cc00421854dd616a2d8769ce36017315,64.55978049184955
42484384,1669824957,swap,0.0,0.0300684078164276,0.003,0x99799dbb5a66b2ed2499524a741ab7911236db1c,64.55978049184955
42499794,1669829248,swap,0.199211932509092,0.0,0.003,0xa8c4e3ce1743d0f2a6c227548c982a7c40569940,64.55978049184955
42502812,1669830118,swap,0.01,0.0,0.003,0x60de6466d70257991f39b2a42201370222c93d11,64.55978049184955
